category,brand,title,price,layout,mount,hall_effect,hotswap,case_material,backlight,connectivity,screen,knob
premium,Coolkiller,Coolkiller VIVID67 Piano Lacquer,119.0,65%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Coolkiller,Coolkiller VIVID67 Sound,165.0,65%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Corsair,Corsair K100,200.0,Unknown,Unknown,0,1,Metal (likely Aluminium),1,Wired,0,0
premium,Corsair,Corsair K100Air,389.0,100%,Gasket Mount,0,0,Metal (likely Aluminium),1,Wireless,0,0
premium,Corsair,Corsair K65 Plus,130.0,65%,Top Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
premium,Corsair,Corsair K70 CORE,90.0,100%,Unknown,0,0,Metal (likely Aluminium),1,Wired,0,1
premium,Corsair,Corsair K70 MAX,230.0,100%,Gasket Mount,1,0,Metal (likely Aluminium),1,Wired,0,1
premium,Corsair,Corsair K70 OPX,159.0,80%,Unknown,0,0,Metal (likely Aluminium),1,Wired,0,1
premium,Corsair,Corsair K70 Pro,90.0,100%,Unknown,0,0,Metal (likely Aluminium),1,Wired,0,1
premium,Corsair,Corsair K70 Pro MINI,90.0,60%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Createkeebs,Createkeebs LuminKey75,189.0,75%,Plate Mount,0,1,Metal (likely Aluminium),0,Wired,0,1
premium,Createkeebs,Createkeebs LuminKey80 WK,199.0,80%,Plate Mount,0,1,Metal (likely Aluminium),0,Wireless,0,0
premium,Createkeebs,Createkeebs LuminKey80 WKL,184.0,80%,Plate Mount,0,1,Metal (likely Aluminium),0,Wireless,0,0
premium,Createkeebs,Createkeebs Thera75 V2,169.0,75%,PCB Mount,0,1,Metal (likely Aluminium),0,Wired,0,0
premium,DOIO,DOIO KB0301K Macro 1 Macro Pad,59.0,Unknown,PCB Mount,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,DOIO,DOIO KB0304 Macro Macro Pad,49.0,Unknown,Unknown,0,1,Metal (likely Aluminium),1,Wired,0,0
premium,DOIO,DOIO KB0401 Macro 1 Macro Pad,49.0,Unknown,Unknown,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,DOIO,DOIO KB1201 Macro Macro Pad,75.0,Unknown,Unknown,0,1,Metal (likely Aluminium),0,Wired,0,1
premium,DOIO,DOIO KB1601 Macro 3 Macro Pad,69.0,Unknown,PCB Mount,0,1,Metal (likely Aluminium),1,Unknown,1,1
premium,DOIO,DOIO KB16B02 Macro Updated Macro Pad,89.0,Unknown,Unknown,0,1,Metal (likely Aluminium),1,Wireless,1,1
premium,DOIO,DOIO KB1801 Dual Macro Macro Pad,148.0,Unknown,Unknown,0,1,Metal (likely Aluminium),0,Unknown,1,1
premium,DOIO,DOIO KB19B01 Macro,167.0,Unknown,Unknown,0,1,Metal (likely Aluminium),1,Wireless,1,1
premium,DOIO,DOIO KB3001 Macro 3 Macro Pad,117.0,Unknown,Unknown,0,1,Metal (likely Aluminium),1,Unknown,1,1
premium,DOIO,DOIO KB64G01 Game64 withTriple Control,155.0,60%,Gasket Mount,0,1,Metal (likely Aluminium),1,Unknown,1,1
premium,DOIO,DOIO KBGMH07 HITBOX A4 Key Game PS5,159.0,Unknown,Unknown,0,1,Metal (likely Aluminium),1,Unknown,1,0
premium,DOIO,DOIO KBGMH10 Audio Game,99.0,Unknown,Unknown,0,1,Metal (likely Aluminium),1,Unknown,1,0
midrange,Dagk,Dagk 2.0,106.0,40%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
midrange,Dagk,Dagk 5108,69.0,100%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
midrange,Dagk,Dagk Alloy40 Pro,78.0,40%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
midrange,Dagk,Dagk Alloy40% 2.0,119.0,40%,Gasket Mount,0,0,Metal (likely Aluminium),0,Unknown,0,0
midrange,Dagk,Dagk Resin61,96.0,60%,Unknown,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
midrange,Dagk,Dagk Walnut Wood Pro,149.0,96%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Dareu,Dareu A104 Pro 8KHZ,159.0,100%,Unknown,0,1,Unspecified(likely ABS plastic),1,Unknown,1,1
premium,Dareu,Dareu A75HE,159.0,75%,Gasket Mount,1,0,Metal (likely Aluminium),1,Wired,0,1
premium,Dareu,Dareu A81 Elastic Structure,125.0,75%,Gasket Mount,0,0,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Dareu,Dareu A84 Pro,224.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Dareu,Dareu A87 Dream,119.0,80%,Unknown,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Dareu,Dareu A87 Pro,119.0,80%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Dareu,Dareu A98 Master,169.0,98%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Dareu,Dareu A98 Pro,169.0,98%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,1,0
premium,Dareu,Dareu EK75,119.0,75%,Unknown,1,0,Metal (likely Aluminium),1,Wired,0,0
premium,Dareu,Dareu EK75 RT,119.0,75%,Unknown,1,0,Metal (likely Aluminium),1,Unknown,0,0
premium,Dareu,Dareu Z68,119.0,65%,Unknown,0,0,Unspecified(likely ABS plastic),0,Wireless,0,1
premium,Dareu,Dareu Z82,110.0,75%,Gasket Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,1
premium,Dareu,Dareu Z82 Cinnamoroll Combo,149.0,75%,Unknown,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Dareu,Dareu Z82 Pro Lime,129.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
premium,Dareu,Dareu Z82 Sugar Cube,114.0,75%,Unknown,0,0,Metal (likely Aluminium),0,Wireless,0,1
premium,Daring,Daring Run Flip 6P,149.0,Unknown,PCB Mount,0,1,Metal (likely Aluminium),0,Wireless,0,0
midrange,Darmoshark,Darmoshark K6,119.0,80%,Top Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
midrange,Darmoshark,Darmoshark K8,89.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,1,0
midrange,Darmoshark,Darmoshark KT68Z,129.0,65%,Gasket Mount,1,1,Metal (likely Aluminium),1,Wired,0,0
midrange,Darmoshark,Darmoshark TOP75,89.0,75%,Top Mount,0,1,Metal (likely Aluminium),1,Wireless,1,1
midrange,Darmoshark,Darmoshark TOP98,85.0,98%,Top Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,1,1
midrange,Deadline,Deadline Doys Pad Macro Macro Pad,139.0,Unknown,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Dell,Dell MK7982D,185.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
budget,Delux,Delux RTS1 One Hand,69.0,100%,Unknown,1,1,Unspecified(likely ABS plastic),1,Unknown,0,0
premium,Denshi,Denshi Electronic CRKBD Corne,84.0,Unknown,Unknown,0,0,Metal (likely Aluminium),0,Unknown,0,0
premium,Denshi,Denshi Electronic CRKBD Corne High Profile,79.0,Unknown,Unknown,0,0,Metal (likely Aluminium),0,Unknown,0,0
premium,Denshi,Denshi Electronic Corne Configured 2,159.0,Unknown,Unknown,0,0,Metal (likely Aluminium),0,Unknown,0,0
premium,Denshi,Denshi Electronic Corne Configured 3,176.0,Unknown,Unknown,0,0,Metal (likely Aluminium),0,Unknown,0,0
premium,Denshi,Denshi Electronic Corne High Profile Configured 1,185.0,Unknown,Unknown,0,0,Metal (likely Aluminium),0,Unknown,0,0
premium,Denshi,Denshi Electronic Corne High Profile Configured 2,185.0,Unknown,Unknown,0,0,Metal (likely Aluminium),0,Unknown,0,0
premium,Denshi,Denshi Electronic Corne High Profile Configured 3,185.0,Unknown,Unknown,0,0,Metal (likely Aluminium),0,Unknown,0,0
premium,Denshi,Denshi Electronic Corne High Profile Configured 4,185.0,Unknown,Unknown,0,0,Metal (likely Aluminium),0,Unknown,0,0
premium,Denshi,Denshi Electronic DE64,64.0,60%,Unknown,0,0,Metal (likely Aluminium),0,Unknown,0,0
premium,Denshi,Denshi Electronic KF068 ARTIC,154.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),0,Wireless,0,1
premium,Denshi,Denshi Electronic KF068 GRAPHITE,154.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),0,Wireless,0,1
premium,Denshi,Denshi Electronic KF068 HAMMERHEAD,154.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),0,Wireless,0,1
premium,Denshi,Denshi Electronic KF068 MACAW,154.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),0,Wireless,0,1
premium,Denshi,Denshi Electronic KF068 OLIVIA,154.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
premium,Denshi,Denshi Electronic KF068 RUDY,154.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),0,Wireless,0,1
premium,Denshi,Denshi Electronic KF068 SAMURAI,154.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),0,Wireless,0,1
premium,Denshi,Denshi Electronic XD87 JAPANESE WOB KEYBOARAD,207.0,80%,Unknown,0,1,Unspecified(likely ABS plastic),1,Unknown,0,0
premium,Denshi,Denshi Electronic YMD75 V3,174.0,75%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Design,Design Roost DRK601R Adapting,169.0,64%,Gasket Mount,1,0,Metal (likely Aluminium),0,Wireless,0,0
premium,Desktop,Desktop Lab Coder 66,255.0,66%,Gasket Mount,0,1,Metal (likely Aluminium),0,Wireless,0,0
premium,Desktop,Desktop Tribe DT60 Adapt to,159.0,60%,Gasket Mount,1,1,Metal (likely Aluminium),1,Wired,0,0
midrange,Double,Double shell DS102i,119.0,100%,Unknown,0,0,Metal (likely Aluminium),1,Wireless,0,0
midrange,Double,Double shell DoubleShell DS84i,99.0,75%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
midrange,Double,Double shell F96,159.0,96%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,DrunkDeer,DrunkDeer A75,129.0,75%,Unknown,1,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,DrunkDeer,DrunkDeer A75 ActuationDistanceAdjustable,199.0,75%,Unknown,1,0,Metal (likely Aluminium),0,Wired,0,0
premium,DrunkDeer,DrunkDeer A75 Pro ActuationDistanceAdjustable,139.0,75%,Tray Mount,1,0,Metal (likely Aluminium),1,Wired,0,0
premium,DrunkDeer,DrunkDeer G60 Rapid Trigger,98.0,60%,Tray Mount,1,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,DrunkDeer,DrunkDeer G65 ActuationDistanceAdjustable,145.0,65%,Tray Mount,1,0,Metal (likely Aluminium),0,Wired,0,0
premium,DrunkDeer,DrunkDeer G65 Rapid Trigger,117.0,65%,Tray Mount,1,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,DrunkDeer,DrunkDeer G75 Rapid Trigger Adjustable,139.0,75%,Tray Mount,1,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Dskeyboard,Dskeyboard DS Pixel,349.0,75%,Top Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,1,0
premium,Ducky,Ducky Bethesda One 3 Fallout Edition,179.0,100%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky Bethesda One 3 SF Doom Edition,109.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky Bethesda Tinker 75 Fallout Nuka Cola ProjectD,159.0,75%,Plate Mount,0,1,Metal (likely Aluminium),1,Wired,0,0
premium,Ducky,Ducky Blackout One 2 Mini,99.0,60%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky Creator Mecha Mini,129.0,60%,Plate Mount,0,0,Metal (likely Aluminium),1,Wired,0,0
premium,Ducky,Ducky Dimanche Peter Pan One 2 Pro,114.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Ducky,Ducky FaZe Clan One 3 Mini Aura FaZe,139.0,60%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky Frozen Llama Mecha Mini v2,149.0,60%,Plate Mount,0,0,Metal (likely Aluminium),1,Wired,0,0
premium,Ducky,Ducky Frozen Llama One 2 Mini,119.0,60%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky MIYA Pro Koi,126.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Ducky,Ducky MIYA Pro Panda French,139.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Ducky,Ducky MIYA Pro Sakura R2,139.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Ducky,Ducky MIYA Summit,149.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Ducky,Ducky Mecha Mini v2,95.0,60%,Plate Mount,0,0,Metal (likely Aluminium),1,Wired,0,0
premium,Ducky,Ducky Mecha SF Pro,129.0,65%,Plate Mount,0,1,Metal (likely Aluminium),1,Wired,0,0
premium,Ducky,Ducky Miya Moonlight,109.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Ducky,Ducky Miya Pro,109.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Ducky,Ducky Miya Pro Beijing Opera,135.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Ducky,Ducky Miya Pro CMYK,119.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Ducky,Ducky Miya Pro Dreams,109.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Ducky,Ducky Miya Pro Holy Flame,119.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Ducky,Ducky Miya Pro Panda R2,116.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Ducky,Ducky Miya Pro Pyroxene,109.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Ducky,Ducky Miya Pro Sakura,119.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Ducky,Ducky Miya Pro Sakura Round 2,102.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Ducky,Ducky Miya Pro Sea Melody,109.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Ducky,Ducky Miya Summit R2,144.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Ducky,Ducky One,89.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Ducky,Ducky One 2,94.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 2 Bon Voyage,99.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Ducky,Ducky One 2 Edition,94.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 2 Good in,99.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Ducky,Ducky One 2 Horizon,99.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Ducky,Ducky One 2 Mini Pro Classic,79.0,60%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 2 Mini Pro Pure,79.0,60%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 2 Mini Pure,99.0,60%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 2 Mini v2,79.0,60%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 2 Phantom,90.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Ducky,Ducky One 2 Pro Classic,99.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 2 Pro Edition,99.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 2 Pure,104.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 2 SF,89.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 2 SF Pure,87.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 2 Skyline,99.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Ducky,Ducky One 2 Tuxedo,95.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Ducky,Ducky One 3,129.0,80%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 3 Aura Clear,104.0,80%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 3 Carbon,84.0,100%,Plate Mount,0,1,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Ducky,Ducky One 3 Classic,119.0,80%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 3 Cosmic,119.0,80%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 3 Daybreak,109.0,100%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 3 Daybreak SF,103.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 3 Gossamer,109.0,80%,Plate Mount,0,1,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Ducky,Ducky One 3 Matcha,109.0,80%,Plate Mount,0,1,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Ducky,Ducky One 3 Mini,79.0,60%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 3 Mini Aura Clear,94.0,60%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 3 Mini Classic,94.0,60%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 3 Mini Cosmic,99.0,60%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 3 Mini Daybreak,94.0,60%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 3 Mini Mist,99.0,60%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 3 Mini Pro Nazca Triple Shot,109.0,60%,PCB Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 3 Mini Pure,99.0,60%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 3 Mist,119.0,80%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 3 Pro Nazca Triple Shot,149.0,100%,PCB Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 3 Pure,119.0,80%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 3 SF,89.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 3 SF Aura Clear,103.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 3 SF Classic,109.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 3 SF Cosmic,109.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 3 SF Frozen Llama,134.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 3 SF Mist,109.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One 3 SF Pure,109.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky One Rainbow,109.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Ducky,Ducky One X Inductive,179.0,100%,Plate Mount,1,0,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Ducky,Ducky One X Mini Inductive,139.0,60%,Gasket Mount,1,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Ducky,Ducky Origin,74.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Ducky,Ducky Origin Vintage,74.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Ducky,Ducky Outlaw 65,254.0,65%,Plate Mount,0,1,Metal (likely Aluminium),1,Wired,0,0
premium,Ducky,Ducky SOU・SOU One 2,109.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Ducky,Ducky SOU・SOU One 2 Mini,109.0,60%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky Shiba Says One 2,144.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky Shine 6,159.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky Shine 6 Golden,189.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky Shine 7 Blackout Exclusive First Release,139.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky Shine 7 Christmas Edition,179.0,100%,Plate Mount,0,0,Metal (likely Aluminium),1,Wired,0,0
premium,Ducky,Ducky Shine 7 Gunmetal,169.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky Strawberry Frog One 3,154.0,80%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Unknown,0,0
premium,Ducky,Ducky Strawberry Frog One 3 Mini,111.0,60%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky Tinker 65 POM Edition ProjectD,124.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky Tinker 65 ProjectD,64.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky Tinker 75 ProjectD,74.0,75%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky Year of the Dog,229.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Unknown,0,0
premium,Ducky,Ducky Year of the Dragon Zodiac,299.0,65%,Gasket Mount,1,1,Metal (likely Aluminium),1,Wired,0,0
premium,Ducky,Ducky Year of the Pig,219.0,65%,Plate Mount,0,0,Metal (likely Aluminium),1,Unknown,0,0
premium,Ducky,Ducky Year of the Rat,199.0,60%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Ducky,Ducky Year of the Rooster,199.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Unknown,0,0
premium,Ducky,Ducky Zero 6108,99.0,100%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Ducky,Ducky Zero 6108 Classic,99.0,100%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
midrange,Dukharo,Dukharo VN66,45.0,65%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
midrange,Dukharo,Dukharo VN66SE,85.0,65%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
midrange,Dukharo,Dukharo VN80 Pro,107.0,80%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,1,1
midrange,Dukharo,Dukharo VN96,115.0,96%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
midrange,Durgod,Durgod Hi Keys,119.0,75%,Unknown,0,0,Unspecified(likely ABS plastic),0,Wireless,0,1
midrange,Durgod,Durgod K100,79.0,80%,Gasket Mount,1,1,Unspecified(likely ABS plastic),1,Wireless,0,1
midrange,Durgod,Durgod K310 Taurus,112.0,100%,Unknown,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
midrange,Durgod,Durgod K320/K310 Light,100.0,100%,Unknown,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
midrange,Durgod,Durgod K330W,132.0,60%,Unknown,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
midrange,Durgod,Durgod K330W PLUS,109.0,60%,Unknown,0,1,Metal (likely Aluminium),0,Wireless,0,0
midrange,Durgod,Durgod K610W/K620W,120.0,100%,Unknown,0,1,Unspecified(likely ABS plastic),0,Wireless,0,0
midrange,Durgod,Durgod K610W/K620W Backlight,139.0,100%,Unknown,0,1,Unspecified(likely ABS plastic),0,Wireless,0,0
midrange,Durgod,Durgod K615W,149.0,100%,Sandwich Mount,0,1,Unspecified(likely ABS plastic),0,Wireless,0,0
midrange,Durgod,Durgod S230,109.0,65%,Unknown,0,0,Metal (likely Aluminium),0,Wireless,0,0
midrange,Durgod,Durgod Taurus 310 Nebula,125.0,100%,Unknown,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
midrange,Durgod,Durgod Taurus K320/K310 87,109.0,100%,Unknown,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Dwarf,Dwarf Wangchuan GuangQi40,193.0,40%,Gasket Mount,0,1,Metal (likely Aluminium),0,Wireless,0,0
premium,Dygma,Dygma Defy,449.0,Unknown,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Dygma,Dygma Raise 2,449.0,Unknown,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
midrange,Endgame,Endgame Gear KB65HE Rapid Trigger HE,99.0,65%,Plate Mount,1,1,Metal (likely Aluminium),1,Wired,0,0
premium,Epomaker,Epomaker ATO87 HE Series,39.0,80%,Unknown,1,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Epomaker,Epomaker Alice 60,549.0,60%,Gasket Mount,0,1,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Epomaker,Epomaker Alice 66,76.0,65%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Epomaker,Epomaker Aura75,53.0,75%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
premium,Epomaker,Epomaker Brick 87,49.0,80%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
premium,Epomaker,Epomaker Carbon60,129.0,60%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
